name,reviews,ratings
"The Adventures of Priscilla, Queen of the Desert","My only issue with this film is that at least one or two of the roles should have gone to an openly gay actor! Outside of that... Fabulous and ahead of its time and very, very funny. Recommend 100%.",4.0
"The Adventures of Priscilla, Queen of the Desert","After so many years I still fell the same emotions I felt the first time I saw it (thank you Terence Stamp, Guy Pearce and Hugo Weaving)",5.0
"The Adventures of Priscilla, Queen of the Desert","I really liked this movie, it really captured what being a drag queen is really like.",4.0
"The Adventures of Priscilla, Queen of the Desert",Terence Stamp should have gotten an Oscar for this amazing performance.,5.0
"The Adventures of Priscilla, Queen of the Desert",Not especially funny but the performances are really good.,3.0
Airplane!,"Honestly, this is one of the best comedy movies since The Emperors New Groove (2000) Between this and Grease, this is where Paramount was in their prime. Airplane! is not just a hilarious movie, it's also really clever.",5.0
Airplane!,"Favorite movie, but it might not have aged well.",5.0
Airplane!,"Se eu fosse avaliar apenas pela comédia seria 5 ou 4.5, mas avaliando o filme em geral, eu dou um 3.5.",3.5
Airplane!,"Airplane is one of the few comedies where every single scene is a joke or a setup for one. It's easy to understand plot helps clear the way for needless exposition or storybuilding, and while that might dissapoint people who look for that in a movie, Airplace more than makes up for it with its wall-to-wall laughs that will keep you laughing through and through. Overall: 9/10.",5.0
Airplane!,Airplane forever! Leslie Nelson at his best. So many jokes you have to watch it multiple times.,5.0
Airplane!,I was lucky enough to see this in the movie theater when it came out as a 9 yr old.  I don't know what my parents were thinking.,5.0
Airplane!,"Spoofs, parodies and pastiches were hardly new to cinema when Airplane was released in 1980. Still most of the movies in this category tended to mock broader outlines of earlier films. This changed in 1980 when three comedians decided to make a movie that existed largely to make fun of scenes in popular movies, some of them reproduced in loving detail. Those comedians were the brothers David and Jerry Zucker, and Jim Abrahams.

Airplane spoofs a number of other films including Jaws, From Here to Eternity, and Saturday Night Fever. More particularly it was aimed at the 1970s airplane disaster movies such as Airport and its many sequels. However the single film that most inspired ZAZ (as the writers are called for short) was a now-forgotten movie made in 1957 called Zero Hour.

Peter Graves, Lloyd Bridges, Robert Stack and Leslie Nielsen, all wooden, tight-lipped, and humourless actors were somehow persuaded to appear in a film that mocked the kind of acting performances out of which they had made a good living for many years.

Airplane represented a different kind of comedy movie altogether (insert obvious Airplane joke). It is hardly a movie so much as an anti-movie. Everything in the movie is designed to service the jokes. Consistency of storyline, characterisation and continuity are sacrificed in pursuit of making the audience laugh. The actors have no chance to emote or impress. All that counts is comic delivery. Even Elmer Bernstein's music score is at the service of the comedy, providing a mock-heroic background to the absurd actions.

I wrote a fuller review of the two Airplane movies on my blog page if you'd like to hear more of my views on the films: https://themoviescreenscene.wordpress.com/2020/06/27/flight-of-the-spoofs-airplane-1980-and-airplane-ii-the-sequel-1982/",5.0
Airplane!,actually hilarious..,5.0
Airplane!,It's the perfect film.,5.0
Airplane!,Dads will love this movie more than anything else ever including there kids,4.0
Airplane!,"A classic and a go to for all spoof movies till this day.
Laugh out loud jokes, memorable characters and sound bites that are still quoted today.",5.0
Airplane!,makes me laugh every second,4.0
Airplane!,"For a spoof many with so many funny straight-faced jokes, this movie has a good story and it has characters you actually feel connected to. The main character has a motive and this movie is just straight up hilarious.",4.0
Airplane!,Am American classic. Funniest movie of its time.,5.0
Airplane!,"This is, and will always be a classic. True some of the jokes seem less funny or almost childish to see in 2023.
But if you can suspend your judgement and think back to what the feelings and vibe of 1980 were. You will absolutely enjoy this.",4.0
Airplane!,"With Top Secret, the beginning of the absurd humor movies. A must.",5.0
Airplane!,"I got to say, I was really impressed with the writing and creativity of this movie, even though the premise is pretty simple. There's a lot of chaos and randomness in this movie but it's on purpose and kind of a work of art. It might be a little old fashioned and a select couple of things don't hold up anymore, but you have to admire it for what it is and for the time that it came out! The cameos were fun to see and they made it so that there was a joke through the dialogue alone just about every few seconds which was pretty neat. My friend recommended this to me and I'm glad that I checked it out! If you have the right style of humor, you can enjoy and appreciate this one nonstop!",3.5
Airplane!,"An impossibly goofy squeezing tears of joy comedy about an airplane disaster, how its even possible",5.0
Airplane!,"It is a cult comedy movie of a period. It is a movie that describes the humor of the era that Jim Abrams and Zucker brothers made together very well. However, in today's conditions, jokes are no longer funny. It reflects the comedy atmosphere of the 80s, just like the Police Academy series. The seriousness of Leslie Nielsen's character is very beautiful. The autopilot also has some really thoughtful jokes. However, some of his jokes are so hard that you start to faint at some point. But wasn't the 80s a bit like that?",3.5
Airplane!,Best comedy of all time! Never again will we have such a brilliant and impeccable movie! Never gets old and watch it monthly just for more laughs.,5.0
All About My Mother,Hermosa y conmovedora,4.0
All About My Mother,"All About My Mother represented another stage in the development of Pedro Almodovar as a film director. His early films are marked by a more outrageously camp style. The humour is over-the top, the morality perverse, and the style kitsch.

However over time, Almodovar's style began to mature from his independent beginnings, and his films began to deal with more serious matter. All About My Mother was certainly not the first of Almodovar's films to explore this new seriousness, but it was the best movie that he had made up until that point. He may have subsequently exceeded it with Talk to Her and Volver.

Many of the trappings of the typical Almodovar film are here. The colours are bright and vibrant. The décor is gaudier than the kind that you see in most people's houses. The style is theatrical, with traditional Spanish songs, old movies and scenes from plays thrown in, complete with stage curtains descending at the beginning and end of the movie.

The film is populated by typical Almodovar characters – fighting lesbians, a pregnant nun with HIV, and a few transgender prostitutes.  However these comfortingly familiar Almodovar touches are only little camp frills here. The story could have been told more plainly without any of them, although if it had been, then it would not have been an Almodovar movie.

These elements are inseparable from Almodovar's style, but the film has serious and universal themes too. It deals with the pain of loss, and confrontation with one's own past. What follows is a sad tale that its ironies, catty witticisms and startling dialogue cannot detract from.

If you would like to read more of my views on All About My Mother, I wrote a blog (possibly containing spoilers), which can be found at: https://themoviescreenscene.wordpress.com/2018/05/18/all-about-my-mother-1999/",5.0
